,folio_Bamberg,lemma_id,lemma_Bamberg,gloss_id_Bamberg,gloss_Bamberg,gloss_type_Bamberg,gloss_form_Bamberg,nature,marginal_note_id_Bamberg,marginal_note_type_Bamberg,marginal_note_form_Bamberg,folio_Lat7499,lemma_Lat7499,gloss_id_Lat7499,gloss_Lat7499,gloss_type_Lat7499,gloss_form_Lat7499,marginal_note_id_Lat7499,marginal_note_type_Lat7499,marginal_note_form_Lat7499
842,76r,p461_l03_o11,quib; ,p461_l03_o11_a,(uerbis),S3232,F2,shorthand,,,,82v,quib; ,p461_l03_o11_a,uerbis,S3232,F2,,,
843,76r,p461_l04_o05,qui ,p461_l04_o05_a,sb̶ actus,S322,F2,normal,,,,82v,ꝗ ,p461_l04_o05_a,s. actꝰ,S3232,F2,,,
844,76r,p461_l05_o09,ęsca ,p461_l05_o09_a,cibus,S22,F2,normal,,,,82v,ęsca ,p461_l05_o09_a,cib;,S222,F2,,,
845,76r,p461_l05_o10,inęsco. ,p461_l05_o10_a,pasco,S22,F2,normal,p461_l05_o10_b,S63,F2,82v,inęsco ,p461_l05_o10_a,pasco ł manduco,S22,F3,,,
846,76r,p461_l06_o02,inundo ,,,,,,p461_l06_o02_a,S63,F3,82v,inundo ,p461_l06_o02_a,fluctuo,S22,F2,,,
847,76r,p461_l06_o06,paco ,p461_l06_o06_a,pacifico,S22,F2,normal,,,,82v,paco ,p461_l06_o06_a,pacifico fecundo,S22,F3,,,
848,76v,p461_l06_o09,Eradico ,p461_l06_o09_a,a radicib euerso,S23,F4,normal,,,,82v,eradico ,p461_l06_o09_a,Ara dicib; ł radicitus e uello ÷ decerpo,S23,F4,,,
849,76v,p461_l07_o02,piscor ,,,,,,p461_l07_o02_a,S63,F2,82v,Piscor ,,,,,p461_l07_o02_a,S54,F4
850,76v,p461_l08_o05,epodo ,,,,,,p461_l08_o05_a,S23,F4,82v,eppodo ,p461_l08_o05_a,+in carm̃ nobili,S23,F3,p461_l08_o05_b,S23,F5
851,76v,p461_l10_o02,radio ,p461_l10_o02_a,splendeo,S22,F2,normal,,,,82v,Radio ,p461_l10_o02_a,splendeo,S22,F2,,,
852,76v,p461_l10_o04,Humus ,p461_l10_o04_a,tellus,S22,F2,normal,,,,82v,humus ,p461_l10_o04_a,tellus,S22,F2,,,
853,76v,p461_l10_o05,humo ,p461_l10_o05_a,sepelio,S22,F2,normal,,,,82v,humo ,p461_l10_o05_a,sepelo ł humũ fodio,S23,F3,,,
854,76v,p461_l10_o10,Concio ,p461_l10_o10_a,multitudo,S22,F2,normal,,,,82v,Contio ,p461_l10_o10_a,multitudo c̃uentio,S23,F4,,,
855,76v,p461_l11_o02,Elimino ,p461_l11_o02_a,extra lim̃ iacio,S23,F4,normal,p461_l11_o02_b,S63,F2,82v,elimino ,p461_l11_o02_a,extta limꝰ ꝓicio,S23,F4,,,
856,76v,p461_l11_o03,Cacumen ,p461_l11_o03_a,sũmitas,S22,F2,normal,p461_l11_o03_b,S63,F2,82v,cacumen ,p461_l11_o03_a,sũmitas culm̃,S22,F3,,,
857,76v,p461_l11_o04,cacumino ,p461_l11_o04_a,erigo,S22,F2,normal,,,,82v,cacumino ,p461_l11_o04_a,erigo/ł in altũ ascendo,S23,F4,,,
858,76v,p461_l11_o06,cacũminat ,p461_l11_o06_a,erigio,S22,F2,normal,,,,82v,cacuminat ,p461_l11_o06_a,erigit/abscondit in sũmitatẽ,S23,F4,,,
859,76v,p461_l12_o03,m&amorphoseon ,p461_l12_o03_a,transanimatione,S22,F2,normal,,,,82v,metamorphoson ,p461_l12_o03_a,transmeationis ł transformationis,S22,F3,,,
860,76v,p461_l12_o06,Rum̃ ,p461_l12_o06_a,interior pars gulę,S23,F3,normal,,,,82v,Rumen ,p461_l12_o06_a,interior pars gulę,S23,F3,,,
861,76v,p461_l12_o08,rumino ,,,,,,p461_l12_o08_a,S63,F2,82v,rumino ,,,,,p461_l12_o08_a,S23,F5
862,76v,p461_l17_o01,Scortum ,p461_l17_o01_a,stuprũ,S22,F2,normal,p461_l17_o01_b,S63,F2,82v,scortũ ,p461_l17_o01_a,meretrix pelex :,S22,F3,,,
863,76v,p461_l17_o04,Gurges ,p461_l17_o04_a,ꝓfunditas,S22,F2,normal,,,,82v,gurges ,p461_l17_o04_a,ꝓ funditos aquarũ,S23,F3,,,
864,76v,p461_l17_o06,ingurgito ,,,,,,p461_l17_o06_a,S63,F2,82v,ingurgito ,p461_l17_o06_a,deglutino absorbeo,S22,F3,,,
865,76v,p461_l18_o06,ingurgitasses ,p461_l18_o06_a,immersisses,S22,F2,normal,,,,82v,ingurgitasses ,p461_l18_o06_a,immersisses,S22,F2,,,
866,76v,p461_l19_o07,ꝓcrastino ,p461_l19_o07_a,ꝓtelo ꝓlongo,S22,F3,normal,p461_l19_o07_b,S63,F2,82v,ꝓcrastino ,p461_l19_o07_a,ꝓtelo ꝓlongo ꝑendino differo aliꝗd,S23,F4,,,
867,76v,p461_l19_o10,ꝑendie ,p461_l19_o10_a,post cras,S22,F3,normal,,,,82v,ꝑendie ,p461_l19_o10_a,post cras ł ante cras quasi ꝑ ante diẽ,S23,F3,,,
868,76v,p461_l20_o02,Comꝑendino ,p461_l20_o02_a,s. ꝓlongo,S22,F2,normal,p461_l20_o02_b,S63,F2,82v,coꝑendino ,p461_l20_o02_a,÷ ꝓlongo differo in aliũ diem in longũ mitto,S23,F4,,,
869,76v,p461_l25_o07,tertiae ,p461_l25_o07_a,(coniugatio),S53,F2,shorthand,,,,82v,tertię ,p461_l25_o07_a,.s. coniugationis in formã ł pͥmam ꝑsonã indicatius,S53,F4,,,
870,76v,p461_l26_o09-10, in positionẽ ,p461_l26_o09-10_a,(id est) in formã ł pͥmã ꝑsonã indicatiui,S53,F4,normal,,,,82v,in possessionẽ ,p461_l26_o09-10_a,.s. illa ꝑfecta in .scͦ. ut inesco -as a noẽ qđ ẽ  ęsca,S53,F4,,,
871,76v,p461_l27_o03,concessert̃ ,p461_l27_o03_a,decernert̃,S22,F2,normal,,,,82v,concesserunt ,p461_l27_o03_b,Alii codices in positioñ tribuere,S62,F4,,,
872,76v,p461_l27_o03,concessert̃ ,p461_l27_o03_a,decernert̃,S22,F2,normal,,,,82v,concesserunt ,p461_l27_o03_a,÷ informãt primam ꝑsonã indct̃.s. auctoresi,S53,F4,,,
873,76v,p461_l28_o02,accipere ,p461_l28_o02_a,+,S22,F2,shorthand,,,,82v,accipere ,,,,,p461_l28_o02_a,S62,F3
874,76v,p461_l28_o03,coactis ,p461_l28_o03_a,+,S22,F2,shorthand,,,,82v,coactis ,p461_l28_o03_a,c̃iunctis,S22,F2,,,
875,76v,p461_l28_o09,meditatiua ,p461_l28_o09_a,(uerba),S53,F2,shorthand,,,,82v,meditetiua ,p461_l28_o09_a,uerba ut lecturio,S53,F3,,,
876,76v,p461_l29_o02,quartã ,p461_l29_o02_a,sb̶ c̃iugationẽ,S53,F2,normal,,,,82v,quartã ,p461_l29_o02_a,.s. c̃iugationem,S53,F2,,,
877,76v,p461_l31_o06,carentes ,p461_l31_o06_a,ñ habentes,S23,F3,normal,,,,82v,carentes ,p461_l31_o06_a,ñ habentes,S23,F4,p461_l31_o06_b,S53,F5
878,76v,p461_l32_o05,necessario ,p461_l32_o05_a,++,S34,F3,shorthand,,,,82v,necessario ,p461_l32_o05_a,aduerbiũ qualitatis,S34,F3,p461_l32_o05_b,S53,F4
879,76v,p462_l01_o01,primitiua ,p462_l01_o01_a,(uerba),S53,F2,shorthand,,,,82v,primitiua ,p462_l01_o01_a,forma,S53,F2,,,
880,76v,p462_l02_o07,uindicat ,p462_l02_o07_a,accipit,S22,F2,normal,,,,83r,uindicat ,p462_l02_o07_a,accip̃ hab& possid&,S22,F3,,,
881,76v,p462_l05_o06,obseruandũ ,p462_l05_o06_a,++,S22,F3,shorthand,,,,83r,obseruandũ ,p462_l05_o06_a,considerandũ notantũ,S22,F3,,,
882,76v,p462_l06_o07,uello ,p462_l06_o07_a,carpo,S22,F2,normal,,,,83r,uello ,p462_l06_o07_a,decio destruo carpo eradico,S22,F3,,,
883,76v,p462_l06_o09,uellico ,p462_l06_o09_a,+++,S54,F4,shorthand,p462_l06_o09_b,S63,F2,83r,uellico ,p462_l06_o09_a,idir? uim est qđ uello,S23,F4,p462_l06_o09_b,S5,F5
884,76v,p462_l07_o08,albico ,p462_l07_o08_a,albesco,S22,F2,normal,p462_l07_o08_b,S63,F2,83r,albico ,p462_l07_o08_a,albico ł alb; efficior,S23,F4,,,
885,76v,p462_l08_o02,fabrico ,p462_l08_o02_a,edifico,S22,F2,normal,,,,83r,fabrico ,p462_l08_o02_a,edifico,S22,F2,,,
886,76v,p462_l08_o04,alterco ,p462_l08_o04_a,litigo,S22,F2,normal,,,,83r,Altercor ,p462_l08_o04_a,litigo discordor,S22,F3,,,
887,76v,p462_l08_o06,Frondis ,p462_l08_o06_a,(gñs ẽ ne fier& dubitatio ab eo qđ ÷) frons -tis,S24,F4,shorthand,,,,83r,frondis ,,,,,p462_l08_o06_a,S23,F5
888,76v,p462_l08_o07,frondico ,,,,,,p462_l08_o07_a,S63,F2,83r,frondico ,,,,,p462_l08_o07_a,S23,F4
889,76v,p462_l08_o08,Nobilito ,,,,,,,,,83r,nobilito ,p462_l08_o08_a,nobił efficior ł insignio,S23,F3,,,
890,76v,f83r_l06_o12,Debilis ,f83r_l06_o12_a,+,S22,F2,shorthand,,,,83r,debilis ,f83r_l06_o12_a,infirmꝰ,S22,F2,,,
891,76v,f83r_l06_o13,debilito ,f83r_l06_o13_a,+,S22,F2,shorthand,,,,83r,debilito ,,,,,f83r_l06_o13_a,S5,F5
892,76v,p462_l08_o10,Oscito ,,,,,,p462_l08_o10_b,S63,F2,83r,oscito ,,,,,p462_l08_o10_b,S23,F4
893,76v,p462_l09_o02,Venlitor ,p462_l09_o02_a,+,S22,F2,shorthand,p462_l09_o02_b,S63,F2,83r,uentilo ,p462_l09_o02_a,ꝓicio purgo,S22,F3,p462_l09_o02_b,S23,F5
894,76v,p462_l09_o03,pullulo ,p462_l09_o03_a,cresco,S22,F2,normal,,,,83r,pullulo ,p462_l09_o03_a,cresco,S22,F2,p462_l09_o03_b,S5,F4
895,76v,p462_l09_o04,Gratulor ,p462_l09_o04_a,gratias ago ł gaudeo,S22,F3,normal,,,,83r,gratulor ,p462_l09_o04_a,Gratias ago ł gaudeo,S23,F3,,,
896,76v,p462_l09_o05,Latrocinor ,,,,,,p462_l09_o05_a,S63,F2,83r,Latrocinor ,p462_l09_o05_a,latrociniũ exerceo ł inuolo,S23,F4,,,
897,76v,p462_l10_o01,cõmissor  ,,,,,,p462_l10_o01_a,S63,F2,83r,commissor ,,,,,p462_l10_o01_a,S5,F4
898,76v,p462_l10_o02,sarcino ,p462_l10_o02_a,pondero,S22,F2,normal,,,,83r,sarcinor ,p462_l10_o02_a,pondero,S22,F2,,,
899,76v,p462_l10_o03-04,Opẽ tuli ,p462_l10_o03-04_a,auxiliũ dedi,S22,F4,normal,p462_l10_o03-04_b,S63,F2,83r,opem tuli ,p462_l10_o03-04_a,auxiliũ dedi,S22,F3,,,
900,76v,p462_l10_o05,opitulor ,p462_l10_o05_a,adiuuo,S22,F2,normal,,,,83r,opitulor ,p462_l10_o05_a,Adiuuo,S22,F2,p462_l10_o05_b,S5,F4
901,76v,p462_l11_o07,Remigo ,p462_l11_o07_a,nauẽ gub̶no,S23,F4,normal,p462_l11_o07_b,S63,F2,83r,nauigo ,,,,,p462_l11_o07_a,S25,F4
902,76v,p462_l11_o08,Litigo ,p462_l11_o08_a,c̃tendo,S22,F2,normal,,,,83r,Rẽmigo ,p462_l11_o08_a,nauẽ gub̶no a remex ⁊ ago,S23,F4,,,
903,76v,p462_l11_o09,Mitigo ,p462_l11_o09_a,placo,S22,F2,normal,,,,83r,Litigo. ,p462_l11_o09_a,c̃tendo,S22,F2,p462_l11_o09_b,S5,F4
904,76v,p462_l12_o04,figurant᷑ ,p462_l12_o04_a,+++,S22,F4,shorthand,,,,83r,figurantur ,p462_l12_o04_a,ꝑ figuram,S53,F3,,,
905,77r,p462_l13_o09,iure ,p462_l13_o09_a,merito,S22,F2,normal,,,,83r,iure ,p462_l13_o09_a,merito,S22,F2,,,
906,77r,p462_l15_o07,penitus. ,p462_l15_o07_a,funditꝰ,S22,F2,normal,p462_l15_o07_b,S63,F2,83r,penitus ,p462_l15_o07_a,.s. aduerbio/funditus,S22,F3,,,
907,77r,p462_l15_o09,penetro ,p462_l15_o09_a,subintro +++,S22,F3,shorthand,,,,83r,penitro ,p462_l15_o09_a,penitꝰ intro ł sub̃ intro,S23,F4,p462_l15_o09_b,S23,F4
908,77r,p462_l16_o01,temere ,p462_l16_o01_a,p̃sumptiose,S22,F2,normal,p462_l16_o01_b,S63,F2,83r,temere ,p462_l16_o01_a,p̃sũptiose,S22,F2,p462_l16_o01_b,S23,F4
909,77r,p462_l16_o02,Temero ,p462_l16_o02_a,p̃sumo .s. molo ł maculo,S22,F3,normal,,,,83r,temero ,p462_l16_o02_a,p̃sumo uolo maculo ł audeo,S22,F3,,,
910,77r,p462_l17_o03,diutius ,p462_l17_o03_a,longius,S22,F2,normal,,,,83r,diutius ,p462_l17_o03_a,longius,S22,F2,p462_l17_o03_b,S62,F5
911,77r,p462_l17_o06,immorer ,p462_l17_o06_a,demorer,S22,F2,normal,,,,83r,immorer ,p462_l17_o06_a,demoror tardem,S22,F3,,,
912,77r,p462_l20_o04,quib; ,p462_l20_o04_a,(uerba),S3232,F2,shorthand,,,,83r,quibus ,p462_l20_o04_a,uerbis,S3232,F2,,,
913,77r,p462_l22_o01,recolere ,p462_l22_o01_a,+,S22,F2,shorthand,p462_l22_o01_b,S62,F2,83r,recolligere ,,,,,p462_l22_o01_a,S62,F4
914,77r,p462_l26_o01,canus ,p462_l26_o01_a,+,S22,F2,shorthand,,,,83r,canus ,p462_l26_o01_a,alb ł senex homo,S23,F3,,,
915,77r,p462_l26_o04,Calles ,p462_l26_o04_a,uia,S22,F2,normal,p462_l26_o04_b,S63,F2,83r,calles ,p462_l26_o04_a,uia,S22,F2,,,
916,77r,p462_l28_o09,Arguo ,p462_l28_o09_a,increpo +++,S33,F3,shorthand,,,,83r,arguo ,p462_l28_o09_a,soluo,S22,F2,,,
917,77r,p462_l29_o09,insinuo ,p462_l29_o09_a,+,S22,F2,shorthand,,,,83r,insinuo ,p462_l29_o09_a,demonstro doceo,S22,F3,,,
918,77r,p462_l29_o10,Tenuo ,p462_l29_o10_a,++,S22,F4,shorthand,,,,83r,Tenuo ,p462_l29_o10_a,tenuẽ facio ł gratił effitio,S23,F4,,,
919,77r,p462_l29_o11,Fluctuo ,p462_l29_o11_a,titubo,S22,F2,normal,,,,83r,Fluctuo ,p462_l29_o11_a,titubo,S22,F2,p462_l29_o11_b,S23,F4
920,77r,p462_l30_o01,Mutuor ,p462_l30_o01_a,+++,S22,F4,shorthand,,,,83r,mutuor ,p462_l30_o01_a,mutuũ accipio,S23,F4,,,
921,77r,p462_l29_o12,Estuo ,p462_l29_o12_a,caleo,S22,F2,normal,,,,83r,ęstuo ,p462_l29_o12_a,ferueo,S22,F2,,,
922,77r,p462_l30_o02,Tumultuor ,p462_l30_o02_a,++,S22,F3,shorthand,p462_l30_o02_b,S63,F2,83r,Tumultuor ,p462_l30_o02_a,Tumultũ facio,S23,F4,p462_l30_o02_b,S23,F4
923,77r,p462_l30_o03,Infatuo ,p462_l30_o03_a,scubũ facio,S23,F4,normal,,,,83r,infatuo ,p462_l30_o03_a,stultũ fatio,S23,F4,p462_l30_o03_b,S62,F4
924,77r,p462_l32_o04,tribus ,p462_l32_o04_a,triginta centurię,S23,F3,normal,,,,83r,tribus ,p462_l32_o04_a,.XXX. centurio,S23,F3,,,
925,77r,p462_l32_o06,m&us ,p462_l32_o06_a,+,S22,F2,shorthand,,,,83r,metus ,p462_l32_o06_a,timor,S22,F2,,,
926,77r,p462_l32_o08,lues ,p462_l32_o08_a,pestis,S22,F2,normal,,,,83r,lues ,p462_l32_o08_a,pestis,S22,F2,,,
927,77r,p462_l32_o10,serues ,p462_l32_o10_a,c̃geries,S22,F2,normal,,,,83r,strues ,p462_l32_o10_a,c̃geries lignoꝵ,S23,F3,,,
928,77r,p462_l33_o10,Sin ,p462_l33_o10_a,+,S35,F3,shorthand,,,,83r,Sin ,p462_l33_o10_a,casuał c̃iunctio,S35,F3,,,
929,77r,p463_l01_o03,desinat ,p463_l01_o03_a,+,S22,F2,shorthand,,,,83r,desinat ,p463_l01_o03_a,.s. uerbũ,S415,F2,,,
930,77r,p463_l01_o05,c̃siderabimꝰ ,p463_l01_o05_a,+,S22,F2,shorthand,,,,83r,considerabimus ,p463_l01_o05_a,ad ũtemꝰ obseruabimꝰ,S22,F3,,,
931,77r,p463_l06_o03,t̃tiã ,p463_l06_o03_a,(coniugationem),S53,F2,shorthand,,,,83r,tertiã ,p463_l06_o03_a,c̃iugationem,S53,F2,,,
932,77r,p463_l06_o04,ꝑtinentia ,p463_l06_o04_a,facio ⁊c,S53,F3,normal,,,,83r,ꝑtinentia ,p463_l06_o04_a,sic̃ est fatio ⁊rł,S53,F3,,,
933,77r,p463_l07_o01,Cuuis ,p463_l07_o01_a,+,S3232,F2,normal,,,,83r,Cuius ,p463_l07_o01_a,÷ quartę,S3232,F2,,,
934,77r,p463_l08_o06,Bulla ,p463_l08_o06_a,uesiculę camelorũ,S23,F3,normal,p463_l08_o06_b,S63,F2,83r,bulla ,p463_l08_o06_a,ornam̃tũ camelorũ si/ue uesicule in aqua,S23,F4,,,
935,77r,p463_l09_o03,Suꝑb; ,p463_l09_o03_a,+,S22,F2,shorthand,p463_l09_o03_b,S211,F4,83r,suꝑbus ,,,,,p463_l09_o03_a,S211,F4
936,77r,p463_l09_o06,blandior ,p463_l09_o06_a,adulor decipio,S22,F2,normal,,,,83r,blandior ,p463_l09_o06_a,Adulor decipio :,S22,F3,,,
937,77r,p463_l09_o07,Largus ,p463_l09_o07_a,+,S22,F2,shorthand,,,,83r,Largus ,p463_l09_o07_a,dapsilis abundans,S22,F3,,,
938,77r,p463_l09_o08,largior ,p463_l09_o08_a,tribuo,S22,F2,normal,,,,83r,largio ,p463_l09_o08_a,tribuo,S22,F2,,,
939,77r,p463_l09_o09,insanꝰ ,p463_l09_o09_a,amens,S22,F2,normal,,,,83r,Insanus ,p463_l09_o09_a,amens ꝗ ñ est sanꝰ,S23,F4,,,
940,77r,p463_l10_o03,murio ,p463_l10_o03_a,+,S23,F3,shorthand,,,,83r,Murio ,p463_l10_o03_a,firmo murũ edifico,S23,F4,p463_l10_o03_b,S5,F4
941,77r,p463_l10_o05,munio ,p463_l10_o05_a,+,S22,F3,shorthand,p463_l10_o05_b,S63,F2,83r,munio. ,p463_l10_o05_a,defendo siue firmo,S22,F3,,,
942,77r,p463_l11_o03,Sęuus ,p463_l11_o03_a,durus,S22,F2,normal,,,,83r,Seuus ,p463_l11_o03_a,durus/crudeł,S22,F3,,,
943,77r,p463_l11_o07,Lasciuus ,p463_l11_o07_a,petulcus petulans ++,S22,F3,normal,p463_l11_o07_b,S63,F2,83r,Lasciuus ,p463_l11_o07_a,p&ulcꝰ luxuriosus,S22,F3,,,
944,77r,p463_l13_o08,inr&ior ,p463_l13_o08_a,illaqueor,S22,F2,normal,,,,83v,irretior ,p463_l13_o08_a,illaqueo inuenit᷑ et irretio/et ĩpedio,S22,F4,,,
945,77r,p463_l14_o05,Moles ,p463_l14_o05_a,magritudo,S22,F2,normal,p463_l14_o05_b,S63,F3,83v,mollis ,p463_l14_o05_a,tener,S22,F2,,,
946,77r,p463_l14_o06,Molior; ,p463_l14_o06_a,machinor,S22,F2,normal,,,,83v,mollio ,p463_l14_o06_a,mollis efficio,S23,F4,,,
947,77r,p463_l14_o08,Stabilio ,p463_l14_o08_a,firmo,S22,F2,normal,p463_l14_o08_b,S63,F2,83v,Stabilio ,p463_l14_o08_a,firmo,S22,F2,,,
948,77r,p463_l14_o09,Finis ,p463_l14_o09_a,t̃minꝰ,S22,F2,normal,,,,83v,Finis ,p463_l14_o09_a,t̃minꝰ meta,S22,F3,,,
949,77r,p463_l15_o02,Exinanio ,p463_l15_o02_a,euacuo,S22,F2,normal,p463_l15_o02_b,S63,F2,83v,exinanio ,p463_l15_o02_a,uacuo,S22,F2,,,
950,77r,p463_l15_o03,insignis ,p463_l15_o03_a,nobilis,S22,F2,normal,,,,83v,in̶asignis ,p463_l15_o03_a,nobilis,S22,F2,,,
951,77r,p463_l15_o04,insignio ,p463_l15_o04_a,noblito,S22,F2,normal,,,,83v,Insignio ,p463_l15_o04_a,nobilito,S22,F2,,,
952,77r,p463_l15_o06,sepio ,p463_l15_o06_a,circũdo,S22,F2,normal,,,,83v,Sepio ,p463_l15_o06_a,munio circũdo,S22,F3,,,
953,77r,p463_l16_o05,Pars ,p463_l16_o05_a,diuisio,S22,F2,normal,,,,83v,Pars ,p463_l16_o05_a,diuisio,S22,F2,,,
954,77r,p463_l16_o06,partior ,p463_l16_o06_a,diuido,S22,F2,normal,,,,83v,Partior ,p463_l16_o06_a,diuido,S22,F2,,,
955,77r,p463_l16_o07,Sors ,p463_l16_o07_a,pars,S22,F2,normal,,,,83v,Sors ,p463_l16_o07_a,pars et electio :,S22,F3,,,
956,77r,p463_l16_o08,sortior ,p463_l16_o08_a,accipio,S22,F2,normal,,,,83v,Sortior ,p463_l16_o08_a,accipio eligo,S22,F3,,,
957,77r,p463_l17_o01,Gestus ,p463_l17_o01_a,motus corporis,S23,F3,normal,p463_l17_o01_b,S63,F3,83v,gestus ,p463_l17_o01_a,motꝰ corpỹs,S23,F3,p463_l17_o01_b,S5,F4
958,77r,p463_l17_o02,gestio ,p463_l17_o02_a,desidero,S22,F2,normal,,,,83v,Gestio ,p463_l17_o02_a,desidero,S22,F2,,,
959,77r,p463_l17_o03,Notat᷑ ,p463_l17_o03_a,excipitur,S22,F2,normal,,,,83v,notat᷑ ,p463_l17_o03_a,excipit᷑,S22,F2,,,
960,77r,p463_l17_o05,crucio ,p463_l17_o05_a,+,S22,F2,shorthand,p463_l17_o05_b,S63,F2,83v,Crucio ,p463_l17_o05_a,torqueo passionẽ sustineo,S23,F3,,,
961,77r,p463_l18_o06,Calcio  ,,,,,,p463_l18_o06_a,S63,F4,83v,Calcio ,p463_l18_o06_a,uerbũ,S53,F2,,,
962,77r,p463_l18_o10,calx ,p463_l18_o10_a,extrema (pars pedis),S23,F3,normal,,,,83v,calx ,,,,,p463_l18_o10_a,S8141,F5
963,77r,p463_l19_o04,calceus ,p463_l19_o04_a,calcianti,S22,F2,normal,,,,83v,caltius ,p463_l19_o04_a,÷ calcaneũ,S22,F2,,,
964,77r,p463_l19_o09,infert᷑ ,p463_l19_o09_a,ingerit᷑ immictatur,S22,F3,normal,,,,83v,infertur ,p463_l19_o09_a,ingerit᷑,S22,F2,,,
965,77v,p463_l22_o02,adeoq ,p463_l22_o02_a,intantũ,S22,F2,normal,,,,83v,Adeoq; ,p463_l22_o02_a,in tantũ ł maxime,S22,F3,,,
966,77v,p463_l25_o02,m&a ,p463_l25_o02_a,finis,S22,F2,normal,p463_l25_o02_b,S63,F3,83v,meta ,p463_l25_o02_a,finis t̃minus,S22,F3,,,
967,77v,p463_l25_o03,M&or ,p463_l25_o03_a,figo,S22,F2,normal,,,,83v,Metor ,p463_l25_o03_a,figo t̃mino,S22,F3,,,
968,77v,p463_l25_o09,M&ior ,p463_l25_o09_a,m̃suro,S22,F2,normal,,,,83v,metior ,p463_l25_o09_a,÷ mensuro,S22,F2,,,
969,77v,p463_l27_o10,insanio ,p463_l27_o10_a,amentor,S22,F2,normal,,,,83v,insanio ,p463_l27_o10_a,am̃tor insanit enĩ qui ñ est sanꝰ,S23,F4,,,
970,77v,p463_l28_o09,aptus ,p463_l28_o09_a,c̃ueniens,S22,F2,normal,,,,83v,aptus ,p463_l28_o09_a,c̃ueniens ⁊ dignꝰ,S22,F3,,,
971,77v,p463_l29_o06,eo ,p463_l29_o06_a,q̃ ÷ aptus,S3232,F4,normal,,,,83v,eo ,p463_l29_o06_a,qđ ÷ aptus,S53,F4,,,
972,77v,p463_l29_o08,ineptus ,p463_l29_o08_a,inc̃uieniens,S22,F2,normal,p463_l29_o08_b,S63,F2,83v, Ineptus  ,p463_l29_o08_a,anc̃e apͭꝰ inc̃ueniens,S22,F3,,,
973,77v,p463_l29_o09,ineptio ,p463_l29_o09_a,inc̃uenient̃ aliꝗd facio,S23,F4,normal,p463_l29_o09_b,S63,F2,83v,ineptio ,p463_l29_o09_a,: inc̃uenient̃ aliquid fatio ł aliꝗd stultꝰ fio,S23,F4,,,
974,77v,p463_l32_o05,quartã ,p463_l32_o05_a,sb̶ c̃iugationẽ,S53,F2,normal,,,,83v,quarta ,p463_l32_o05_a,coniugationẽ : .s. illa ũba ÷ penul/timã haben/tia,S53,F4,,,
975,77v,p463_l33_o03,uindicat ,p463_l33_o03_a,asciscit,S22,F2,normal,,,,83v,uindicat ,p463_l33_o03_a,asciscit,S22,F2,,,
976,77v,p463_l33_o02,tertia ,p463_l33_o02_a,(coniugatio),S53,F2,shorthand,,,,83v,tertia ,p463_l33_o02_a,.s. c̃iugatio,S53,F2,,,
977,77v,p464_l03_o06,Punio ,p464_l03_o06_a,a poena dãno,S54,F3,normal,,,,83v,punio ,p464_l03_o06_a,dãpno,S22,F2,,,
978,77v,p464_l03_o09,Gestio ,p464_l03_o09_a,app&o,S22,F2,normal,,,,83v,Gestio ,p464_l03_o09_a,appeto,S22,F2,,,
979,77v,f83v_l21_o02,impedio ,f83v_l21_o02_a,noceo,S22,F2,normal,,,,83v,impedio ,f83v_l21_o02_a,noceo,S22,F2,,,
980,77v,p464_l05_o02,positio ,p464_l05_o02_a,s. id ÷ pͥma ꝑsona,S53,F3,normal,,,,83v,positio ,p464_l05_o02_a,÷ prima ꝑsonã indicatiui,S53,F3,,,
981,77v,p464_l08_o03,Vlcero ,p464_l08_o03_a,uulnero,S22,F2,normal,p464_l08_o03_b,S63,F2,83v,ulcero ,p464_l08_o03_a,uulnero,S22,F2,,,
982,77v,p464_l09_o06,habentia ,p464_l09_o06_a,sb̶ nomina,S53,F2,normal,,,,83v,habentia ,p464_l09_o06_a,nõa,S53,F2,,,
983,77v,p464_l11_o03,fluctuo ,p464_l11_o03_a,titubo,S22,F2,normal,,,,83v,fluctuo. ,p464_l11_o03_a,titubo dubito,S22,F3,,,
984,77v,p464_l11_o04,Aestus ,p464_l11_o04_a,calor,S22,F2,normal,,,,83v,Aestus ,p464_l11_o04_a,calor,S22,F2,,,
985,77v,p464_l11_o06,Tumultus ,p464_l11_o06_a,c̃fusa uox populi,S23,F3,normal,,,,83v,Tumultus ,p464_l11_o06_a,confusa uox populi,S23,F3,p464_l11_o06_b,S23,F3
986,77v,p464_l11_o08,Tumultuor ,p464_l11_o08_a,uociferor,S22,F2,normal,,,,83v,Tumultuor ,p464_l11_o08_a,uociferor gremiũ,S23,F3,,,
987,77v,p464_l11_o09,Sinuo ,,,,,,p464_l11_o09_a,S63,F2,83v,Sinuo ,p464_l11_o09_a,demonstro,S22,F2,,,
988,77v,p464_l12_o01,insinuo ,p464_l12_o01_a,+(inserum mitto?),S23,F3,shorthand,,,,83v,insinuo ,p464_l12_o01_a,ostendo doceo quasi intꝰ inẜũ mitto,S23,F4,,,
989,77v,p464_l13_o09,Eger ,,,,,,p464_l13_o09_a,S63,F2,83v,ager ,p464_l13_o09_a,infirmꝰ,S22,F2,,,
990,77v,p464_l14_o02,egreo ,p464_l14_o02_a,infirmor,S22,F2,normal,,,,83v,ęgreo ,p464_l14_o02_a,infirmor,S22,F2,,,
